#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-29T14:50:07 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ6061e8d27096	
#INFO	-out.max=unlimited	
#INFO	queryParameters=23	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-nav=cat:J/ApJS/211/24&tab:{J/ApJS/211/24/table1}&key:source=J/ApJS/211/24/table1&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJS/211/24/table1
#-order=I
#-out=KIC
#-out=Teff
#-out=log(g)
#-out=Mass
#-out=Prot
#-out=e_Prot
#-out=n_Prot
#-out=Rper
#-out=LPH
#-out=w
#-out=Ref
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_22110024
#Name: J/ApJS/211/24
#Title: Rotation periods of Kepler MS stars (McQuillan+, 2014)
#Table	J_ApJS_211_24_table1:
#Name: J/ApJS/211/24/table1
#Title: The rotation period measurements for the 34030 stars presented in this work
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	KIC	(I8)	Kepler Input Catalog identifier (Cat. V/133)	[ucd=meta.id;meta.main]
#Column	Teff	(I4)	[3197/6499] Star effective temperature	[ucd=phys.temperature.effective]
#Column	log(g)	(F5.2)	[3.5/5.4] Star surface gravity (log)	[ucd=phot.sb]
#Column	Mass	(F7.4)	[0.2/1.3] Star mass (1)	[ucd=phys.mass]
#Column	Prot	(F6.3)	[0.2/70]? Rotation period	[ucd=time.period]
#Column	e_Prot	(F6.3)	[0/51]? Error in Prot	[ucd=stat.error]
#Column	n_Prot	(A3)	Period flag (4)	[ucd=meta.note]
#Column	Rper	(F10.2)	[187/1520000]? Average variability amplitude within 1 period	[ucd=phot.mag;arith.ratio]
#Column	LPH	(F6.3)	[0.01/1.82]? Local Peak Height of the autocorrelation function (ACF)	[ucd=stat.fit.param]
#Column	w	(F7.4)	[0/1]? Assigned weight (2)	[ucd=stat.weight;phys.atmol.weight]
#Column	Ref	(I1)	? T_eff_ and log(g) source flag (3) [NULL integer written as an empty string]	[ucd=meta.bib]
#Column	_RA	(F9.5)	Positions from Kepler Input Catalog (Cat. V/133) (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from Kepler Input Catalog (Cat. V/133) (declination part)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;KIC;Teff;log(g);Mass;Prot;e_Prot;n_Prot;Rper;LPH;w;Ref;_RA;_DE
295.7396900;+51.2285881;12417152;4590; 4.54; 0.7254;37.693; 0.327;   ;  10792.97; 1.052; 0.5272;0;295.73969;+51.22859
295.7737100;+51.2684900;12417224;4928; 4.65; 0.8155;37.101; 1.125;   ;   4833.04; 0.538; 0.3122;0;295.77371;+51.26849
295.8132300;+51.2485811;12417320;5281; 4.67; 0.9070;27.534; 4.574;   ;   6671.19; 0.707; 0.4373;0;295.81323;+51.24858
295.9258700;+51.2182200;12417597;5264; 4.63; 0.9026;20.751; 0.191;   ;   5781.77; 0.864; 0.5640;0;295.92587;+51.21822
295.9772600;+51.2259100;12417702;5765; 4.67; 1.0377;17.689; 0.335;   ;   7338.64; 0.768; 0.4931;0;295.97726;+51.22591
296.0123900;+51.2627719;12417794;6494; 4.34; 1.2740; 4.785; 0.164;   ;   1643.36; 0.474; 0.3529;0;296.01239;+51.26277
296.0151100;+51.2611889;12417798;4838; 4.68; 0.7920;14.903; 0.033;   ;  14304.94; 1.390; 0.7166;0;296.01511;+51.26119
296.0153800;+51.2424700;12417799;5823; 4.63; 1.0543;13.354; 0.046;   ;  18155.28; 1.354; 0.6782;0;296.01538;+51.24247
296.0976600;+51.2387889;12418004;4983; 4.49; 0.8298;20.308; 0.191;   ;   5156.13; 0.837; 0.5168;0;296.09766;+51.23879
296.1546600;+51.2729911;12418135;5474; 4.71; 0.9578;22.440; 0.335;   ;   5820.16; 0.580; 0.4150;0;296.15466;+51.27299
296.2254900;+51.2189789;12418315;4800; 4.54; 0.7820;24.808; 0.201;   ;   6540.30; 0.809; 0.5310;0;296.22549;+51.21898
296.2474100;+51.2595211;12418372;5608; 4.77; 0.9939;20.720; 0.594;   ;   2924.98; 0.652; 0.4402;0;296.24741;+51.25952
296.2486000;+51.2572211;12418374;5372; 4.75; 0.9308;27.780; 4.294;   ;   3909.89; 0.420; 0.2938;0;296.24860;+51.25722
296.3757000;+51.2846600;12418650;5448; 4.70; 0.9509;19.640; 0.167;   ;   7700.29; 0.879; 0.5541;0;296.37570;+51.28466
296.3792100;+51.2288889;12418661;5942; 4.58; 1.0894;16.745; 2.518;   ;   2020.54; 0.353; 0.2588;0;296.37921;+51.22889
296.3859300;+51.2817500;12418678;5835; 4.49; 1.0578; 5.681; 0.063;   ;  19536.50; 1.486; 0.7658;0;296.38593;+51.28175
296.4153700;+51.2771419;12418754;6265; 4.71; 1.1924; 2.239; 0.003;   ;   3768.83; 1.156; 0.6639;0;296.41537;+51.27714
296.4940800;+51.2445600;12418959;6213; 4.23; 1.1749; 0.782; 0.005;   ;   4302.41; 1.152; 0.6404;0;296.49408;+51.24456
296.5319200;+51.2301789;12419051;5108; 4.67; 0.8622;21.429; 0.084;   ;  11697.38; 1.038; 0.6023;0;296.53192;+51.23018
296.5826700;+51.2635000;12419165;5279; 4.76; 0.9065; 5.712; 0.013;   ;  37852.35; 1.523; 0.7818;0;296.58267;+51.26350
287.4186400;+51.3027689;12453431;5688; 4.75; 1.0160; 5.473; 0.339;   ;   3568.83; 1.031; 0.5824;0;287.41864;+51.30277
287.4611200;+51.3522489;12453480;5588; 4.54; 0.9885; 4.595; 0.041;   ;  17180.62; 1.373; 0.7132;0;287.46112;+51.35225
287.5009800;+51.3087689;12453546;5656; 4.45; 1.0071;22.084; 0.681;   ;   3340.18; 0.391; 0.2883;0;287.50098;+51.30877
287.5488000;+51.3458900;12453622;6037; 4.42; 1.1184; 2.492; 0.015;   ;   1420.80; 0.487; 0.3119;0;287.54880;+51.34589
287.6124900;+51.3948589;12453723;5593; 4.43; 0.9898; 4.784; 0.011;   ;  11127.23; 1.315; 0.6912;0;287.61249;+51.39486
287.6613800;+51.3130300;12453791;5010; 4.68; 0.8369;23.417; 0.047;   ;  10291.52; 0.839; 0.5565;0;287.66138;+51.31303
287.6841400;+51.3057789;12453819;5336; 4.66; 0.9214;20.001; 1.015;   ;   5109.16; 0.688; 0.4607;0;287.68414;+51.30578
287.6921100;+51.3465389;12453830;5317; 4.71; 0.9164;10.252; 0.018;   ;  11689.84; 1.202; 0.6611;0;287.69211;+51.34654
287.7292800;+51.3828889;12453873;5235; 4.58; 0.8951;18.520; 0.108;   ;  12633.80; 1.429; 0.6701;0;287.72928;+51.38289
287.7296400;+51.3113100;12453876;5301; 4.60; 0.9122;23.516; 0.139;   ;  10087.55; 0.931; 0.5442;0;287.72964;+51.31131
287.7529300;+51.3621789;12453925;6255; 4.11; 1.1890; 1.667; 0.003;   ;    677.47; 0.979; 0.5856;0;287.75293;+51.36218
287.8389600;+51.3698619;12454098;4663; 4.66; 0.7453;28.719; 0.888;   ;   4856.71; 0.549; 0.3708;0;287.83896;+51.36986
288.0253000;+51.3880000;12454402;5806; 4.69; 1.0494;10.605; 0.154;   ;   4861.06; 1.198; 0.6804;0;288.02530;+51.38800
288.0734900;+51.3871689;12454479;4761; 4.30; 0.7716;26.225; 0.317;   ;   3757.60; 0.604; 0.3967;0;288.07349;+51.38717
288.0772700;+51.3755681;12454486;5753; 4.56; 1.0343;20.882; 0.159;   ;    989.53; 0.376; 0.2716;0;288.07727;+51.37557
288.1694000;+51.3821911;12454613;5335; 4.69; 0.9211;23.267; 0.128;   ;   5287.17; 0.765; 0.4964;0;288.16940;+51.38219
288.3296800;+51.3831100;12454853;5047; 4.61; 0.8464;18.437; 0.044;   ;  15709.58; 1.088; 0.6541;0;288.32968;+51.38311
288.4675900;+51.3890419;12455090;5368; 4.66; 0.9298;14.332; 0.049;   ;  19618.69; 1.176; 0.6799;0;288.46759;+51.38904
288.5464500;+51.3492319;12455251;4623; 4.43; 0.7344;29.896; 0.399;   ;   6822.41; 0.787; 0.4956;0;288.54645;+51.34923
288.5587200;+51.3412281;12455270;5042; 4.68; 0.8451;28.261; 0.751;   ;   5361.88; 0.788; 0.4791;0;288.55872;+51.34123
288.7819200;+51.3870319;12455672;5830; 4.64; 1.0564;13.762; 0.111;   ;  12873.11; 1.062; 0.6156;0;288.78192;+51.38703
289.0748300;+51.3590889;12456181;4849; 4.33; 0.7949;29.170; 0.163;   ;   9409.64; 0.768; 0.4831;0;289.07483;+51.35909
289.1015000;+51.3382489;12456229;5156; 4.66; 0.8746;23.981; 0.620;   ;   3450.57; 0.826; 0.5263;0;289.10150;+51.33825
289.1605200;+51.3612589;12456337;5706; 4.57; 1.0210;16.963; 0.798;   ;   3830.13; 0.699; 0.4851;0;289.16052;+51.36126
289.1791400;+51.3880389;12456373;5337; 4.62; 0.9216; 7.452; 0.009;   ;  14936.15; 1.350; 0.7097;0;289.17914;+51.38804
289.2428300;+51.3371511;12456478;5498; 4.45; 0.9642;13.899; 0.049;   ;   7757.16; 0.906; 0.5630;0;289.24283;+51.33715
289.2965400;+51.3775219;12456584;5211; 4.29; 0.8889;29.281; 0.548;   ;   3748.48; 0.493; 0.3352;0;289.29654;+51.37752
289.3798200;+51.3101619;12456722;5257; 4.57; 0.9008;11.172; 0.008;   ;  21121.05; 1.295; 0.7138;0;289.37982;+51.31016
289.5819100;+51.3991389;12457086;6318; 4.21; 1.2106; 4.279; 0.015;   ;   3790.80; 0.998; 0.6298;0;289.58191;+51.39914
289.8163100;+51.3475611;12457498;5159; 4.53; 0.8754;24.331; 0.234;   ;  11967.45; 1.144; 0.5919;0;289.81631;+51.34756
289.8237000;+51.3119700;12457511;4898; 4.92; 0.8077;13.185; 0.448;   ;   9651.84; 1.231; 0.6705;0;289.82370;+51.31197
289.9141200;+51.3437611;12457684;5133; 4.11; 0.8687;51.172; 0.539;   ;   3613.92; 0.944; 0.4534;0;289.91412;+51.34376
289.9614000;+51.3973619;12457786;4813; 4.68; 0.7854;32.663; 6.462;   ;   2662.60; 0.555; 0.3709;0;289.96140;+51.39736
290.1881400;+51.3664019;12458157;4968; 4.59; 0.8260;11.692; 0.023;   ;  16685.55; 1.194; 0.6416;0;290.18814;+51.36640
290.2052300;+51.3234289;12458190;4666; 4.00; 0.7461;34.486; 0.918;   ;   4623.86; 0.560; 0.3641;0;290.20523;+51.32343
290.3294700;+51.3411100;12458437;6341; 4.38; 1.2186; 4.173; 0.004;SM1;   1504.42; 0.776; 0.5377;0;290.32947;+51.34111
290.4479100;+51.3996089;12458651;6048; 4.50; 1.1218;10.860; 1.627;   ;    705.54; 0.424; 0.3372;0;290.44791;+51.39961
290.4989300;+51.3815689;12458748;4845; 4.83; 0.7938;21.536; 0.046;   ;  10950.09; 1.195; 0.6427;0;290.49893;+51.38157
290.5088500;+51.3619800;12458770;5094; 4.77; 0.8586; 4.420; 0.023;   ;   1357.38; 0.536; 0.2976;0;290.50885;+51.36198
290.6331500;+51.3927800;12458985;5007; 4.80; 0.8361;18.712; 0.062;   ;  19083.92; 1.418; 0.6741;0;290.63315;+51.39278
290.9469000;+51.3238911;12459560;4785; 4.51; 0.7780;35.106; 2.049;   ;   1994.37; 0.400; 0.2716;0;290.94690;+51.32389
291.0439100;+51.3749389;12459723;5436; 4.98; 0.9477;21.857; 0.333;   ;   5217.37; 0.630; 0.4505;0;291.04391;+51.37494
291.0589000;+51.3394700;12459745;5430; 4.92; 0.9461;24.326; 5.384;   ;   3767.19; 0.497; 0.3635;0;291.05890;+51.33947
291.1236300;+51.3261800;12459857;4591; 4.54; 0.7257;33.074; 1.467;   ;   5280.26; 0.407; 0.2886;0;291.12363;+51.32618
291.2406600;+51.3681600;12460038;5853; 4.67; 1.0630; 4.116; 0.003;   ;   4840.31; 1.102; 0.6119;0;291.24066;+51.36816
291.2411800;+51.3025819;12460040;4570; 4.47; 0.7199;32.355; 1.377;   ;   3552.38; 0.518; 0.3757;0;291.24118;+51.30258
291.2688000;+51.3686100;12460097;4905; 4.47; 0.8095;19.858; 0.055;   ;   6242.75; 0.860; 0.5222;0;291.26880;+51.36861
295.7987400;+51.3044200;12469556;5546; 4.71; 0.9771;12.443; 0.021;   ;   8866.40; 1.263; 0.6897;0;295.79874;+51.30442
295.9079600;+51.3552511;12469797;4823; 4.39; 0.7880;24.998; 0.080;   ;   7425.19; 0.889; 0.5634;0;295.90796;+51.35525
295.9437000;+51.3435289;12469887;5952; 4.22; 1.0924;10.876; 0.068;   ;    403.34; 0.567; 0.4076;0;295.94370;+51.34353
296.0240200;+51.3671681;12470060;5244; 4.54; 0.8974;18.326; 0.095;   ;  14083.15; 1.422; 0.6705;0;296.02402;+51.36717
296.0458100;+51.3368000;12470114;4880; 4.59; 0.8030;32.704; 4.856;   ;   2888.17; 0.381; 0.2850;0;296.04581;+51.33680
296.1055900;+51.3701589;12470240;4988; 4.49; 0.8311;34.464; 0.656;   ;   5626.47; 0.540; 0.3286;0;296.10559;+51.37016
296.1267700;+51.3568381;12470281;6202; 4.19; 1.1713; 6.536; 0.068;   ;   2803.33; 0.733; 0.5176;0;296.12677;+51.35684
296.3184200;+51.3703119;12470716;5118; 4.83; 0.8648;22.756; 1.429;   ;   8693.31; 1.048; 0.5881;0;296.31842;+51.37031
296.3359700;+51.3788800;12470762;5471; 4.83; 0.9570;21.684; 0.354;   ;   4504.98; 0.558; 0.4130;0;296.33597;+51.37888
296.3442100;+51.3652000;12470789;5264; 5.03; 0.9026;31.131; 6.211;   ;   2473.18; 0.385; 0.2505;0;296.34421;+51.36520
296.3458900;+51.3474200;12470793;4709; 4.84; 0.7577;15.414; 0.050;   ;   7243.87; 0.945; 0.5329;0;296.34589;+51.34742
296.4701200;+51.3034711;12471097;5796; 4.29; 1.0465;18.418; 0.307;   ;   3010.93; 0.677; 0.4444;0;296.47012;+51.30347
296.4781200;+51.3459589;12471120;5767; 4.38; 1.0383;28.757; 0.341;   ;    726.52; 0.514; 0.2905;0;296.47812;+51.34596
287.5529800;+51.4007000;12503867;5525; 4.59; 0.9714;16.854; 0.054;   ;  12566.92; 0.899; 0.5795;0;287.55298;+51.40070
287.8707600;+51.4577100;12504373;5054; 4.69; 0.8482;33.560; 0.507;   ;   2189.25; 0.464; 0.2917;0;287.87076;+51.45771
287.9243500;+51.4454311;12504480;5940; 4.29; 1.0888;20.997; 0.410;   ;    697.94; 0.671; 0.3994;0;287.92435;+51.44543
288.5282900;+51.4573289;12505418;4498; 4.62; 0.6998;27.716; 0.177;   ;   9263.04; 0.980; 0.5655;0;288.52829;+51.45733
288.5892600;+51.4767000;12505527;5905; 4.56; 1.0783; 9.978; 0.081;   ;  13459.21; 1.165; 0.6712;0;288.58926;+51.47670
288.5896300;+51.4829600;12505528;5315; 4.75; 0.9159;19.634; 0.160;   ;  10218.68; 0.818; 0.5393;0;288.58963;+51.48296
288.6276900;+51.4001311;12505590;5142; 4.60; 0.8710;22.922; 0.129;   ;   9593.99; 1.074; 0.5896;0;288.62769;+51.40013
288.6517300;+51.4587100;12505635;5012; 4.46; 0.8374;14.673; 0.066;   ;  17516.20; 1.275; 0.7111;0;288.65173;+51.45871
288.8239700;+51.4221381;12505940;5525; 4.74; 0.9714;14.024; 0.027;   ;  22189.62; 1.302; 0.6805;0;288.82397;+51.42214
288.8502200;+51.4474600;12505994;5369; 4.75; 0.9300;23.848; 0.216;   ;   2568.60; 0.456; 0.3351;0;288.85022;+51.44746
288.8523600;+51.4490589;12505998;4819; 4.69; 0.7870;32.002; 0.327;   ;   5055.96; 0.403; 0.2954;0;288.85236;+51.44906
288.9350600;+51.4644511;12506141;5696; 4.57; 1.0182;10.264; 0.018;   ;  15714.65; 1.467; 0.7226;0;288.93506;+51.46445
288.9930100;+51.4961589;12506232;6228; 4.21; 1.1799;15.776; 0.036;   ;   1765.31; 0.817; 0.4616;0;288.99301;+51.49616
289.0201400;+51.4970819;12506285;5395; 4.61; 0.9369;21.546; 0.241;   ;   6720.13; 0.910; 0.5496;0;289.02014;+51.49708
289.0447700;+51.4153789;12506342;4450; 4.71; 0.6862;16.506; 0.087;   ;   8752.76; 1.262; 0.7078;0;289.04477;+51.41538
289.0926200;+51.4056589;12506434;5069; 4.44; 0.8521; 7.941; 0.017;   ;  15527.25; 1.369; 0.7023;0;289.09262;+51.40566
289.1120900;+51.4512600;12506476;5022; 4.53; 0.8400;12.164; 0.030;   ;  13713.57; 1.196; 0.6493;0;289.11209;+51.45126
289.1167900;+51.4784811;12506494;6313; 4.13; 1.2088; 4.769; 0.242;   ;   1274.56; 0.349; 0.2743;0;289.11679;+51.47848
289.1276600;+51.4279289;12506514;5446; 4.60; 0.9503;25.619; 0.678;   ;   3686.37; 0.513; 0.3525;0;289.12766;+51.42793
289.2008100;+51.4450111;12506626;4584; 4.44; 0.7238;35.037; 0.617;   ;   4794.78; 0.455; 0.3182;0;289.20081;+51.44501
289.2085000;+51.4673000;12506637;5372; 4.61; 0.9308;26.351; 1.218;   ;   1889.68; 0.462; 0.3328;0;289.20850;+51.46730
289.3113400;+51.4190711;12506813;4508; 4.61; 0.7026;32.698; 0.164;   ;   3074.14; 0.397; 0.2678;0;289.31134;+51.41907
289.3877300;+51.4767911;12506956;4928; 4.59; 0.8155;24.478; 0.643;   ;   4210.53; 0.542; 0.3483;0;289.38773;+51.47679
289.4082000;+51.4835400;12506997;4472; 4.57; 0.6925;16.189; 0.164;   ;   5281.42; 0.672; 0.3845;0;289.40820;+51.48354
289.5199600;+51.4128681;12507231;5161; 4.79; 0.8759;17.223; 0.073;   ;  15663.71; 1.109; 0.6595;0;289.51996;+51.41287
289.7349500;+51.4936100;12507565;4828; 4.30; 0.7894;19.374; 0.034;   ;  26853.47; 1.462; 0.6829;0;289.73495;+51.49361
289.8261700;+51.4998819;12507728;5236; 4.59; 0.8953;28.923; 0.525;   ;   2646.33; 0.427; 0.3038;0;289.82617;+51.49988
289.9101300;+51.4228289;12507868;5860; 4.25; 1.0651;19.409; 0.284;   ;    521.51; 0.851; 0.4983;0;289.91013;+51.42283
290.5675400;+51.4172711;12509002;5568; 4.53; 0.9830;23.080; 4.051;   ;   2832.47; 0.421; 0.3114;0;290.56754;+51.41727
290.6584200;+51.4992100;12509162;4715; 4.23; 0.7593;29.708; 1.556;   ;   4099.85; 0.567; 0.3996;0;290.65842;+51.49921
290.7430400;+51.4165189;12509296;4867; 4.54; 0.7996;20.954; 0.167;   ;  13055.68; 0.992; 0.6122;0;290.74304;+51.41652
290.7490200;+51.4549100;12509313;5385; 4.45; 0.9342;13.721; 0.077;   ;  10357.20; 1.294; 0.6932;0;290.74902;+51.45491
296.3904700;+51.4964489;12520213;5450; 4.47; 0.9514;25.318; 0.221;   ;  12506.90; 1.078; 0.5640;0;296.39047;+51.49645
287.8490000;+51.5009189;12552526;5217; 4.39; 0.8904;14.762; 0.108;   ;  25934.85; 1.394; 0.6936;0;287.84900;+51.50092
288.2139000;+51.5337981;12553105;5285; 4.53; 0.9081;12.267; 0.035;   ;  11856.70; 1.288; 0.7182;0;288.21390;+51.53380
288.3865700;+51.5328100;12553389;5013; 4.18; 0.8376;19.453; 0.081;   ;   9878.58; 1.361; 0.6640;0;288.38657;+51.53281
288.4736600;+51.5443119;12553512;5537; 4.37; 0.9747;16.270; 0.094;   ;  10626.14; 1.095; 0.6262;0;288.47366;+51.54431
288.8444800;+51.5430719;12554089;5177; 4.74; 0.8801;15.480; 0.036;   ;  12793.48; 1.250; 0.6849;0;288.84448;+51.54307
288.9100300;+51.5890011;12554198;4593; 4.65; 0.7262;22.714; 0.063;   ;  11239.89; 1.064; 0.6290;0;288.91003;+51.58900
289.1890300;+51.5313611;12554649;5374; 4.35; 0.9313;24.210; 0.281;   ;   5720.11; 0.924; 0.5327;0;289.18903;+51.53136
289.1936300;+51.5933111;12554656;5059; 4.61; 0.8495;26.409; 1.080;   ;   9338.89; 0.806; 0.5025;0;289.19363;+51.59331
289.5008200;+51.5782011;12555113;5193; 4.64; 0.8842;26.043; 4.744;   ;   2676.16; 0.570; 0.4154;0;289.50082;+51.57820
289.6748700;+51.5661889;12555396;6065; 4.38; 1.1271;13.742; 0.021;   ;   1429.71; 1.177; 0.6151;0;289.67487;+51.56619
289.9096100;+51.5287819;12555779;4898; 4.48; 0.8077;25.071; 0.047;   ;  14514.68; 1.218; 0.6164;0;289.90961;+51.52878
289.9328000;+51.5492900;12555818;5880; 4.44; 1.0710;16.564; 0.270;   ;   5078.20; 0.726; 0.4711;0;289.93280;+51.54929
290.0514200;+51.5404511;12556036;5422; 4.51; 0.9440; 0.345; 0.004;   ;   7347.11; 1.643; 0.7937;0;290.05142;+51.54045
290.1853000;+51.5922700;12556280;4528; 4.54; 0.7082;23.394; 0.159;   ;   7957.64; 0.875; 0.5456;0;290.18530;+51.59227
290.1942400;+51.5774989;12556304;5646; 4.43; 1.0044;12.892; 0.028;   ;  14902.09; 1.070; 0.6455;0;290.19424;+51.57750
290.2215300;+51.5904881;12556355;5058; 4.46; 0.8493;33.090; 1.580;   ;   6113.77; 0.393; 0.2594;0;290.22153;+51.59049
290.4294100;+51.5206411;12556707;5480; 4.38; 0.9594; 7.766; 0.013;   ;  11025.46; 1.244; 0.6755;0;290.42941;+51.52064
290.4498900;+51.5125500;12556742;5560; 3.82; 0.9809;20.900; 0.252;   ;   5985.95; 0.847; 0.5164;0;290.44989;+51.51255
290.4899000;+51.5712889;12556814;4793; 4.59; 0.7801;39.444; 0.329;   ;   5624.89; 0.526; 0.2984;0;290.48990;+51.57129
290.5340900;+51.5494500;12556885;5361; 4.51; 0.9279;20.096; 3.299;   ;   2990.51; 0.725; 0.4905;0;290.53409;+51.54945
290.5418700;+51.5308189;12556897;4957; 4.60; 0.8231; 8.686; 0.031;   ;  13675.09; 1.470; 0.7618;0;290.54187;+51.53082
290.5869800;+51.5237389;12556969;4863; 4.63; 0.7986;18.344; 0.148;   ;  11222.60; 1.438; 0.6868;0;290.58698;+51.52374
290.8988300;+51.5209500;12557432;5794; 4.35; 1.0460;13.558; 2.450;   ;   1886.96; 0.492; 0.3491;0;290.89883;+51.52095
288.2179000;+51.6344800;12598632;6495; 4.10; 1.2744;11.179; 0.060;   ;    807.46; 0.625; 0.3696;0;288.21790;+51.63448
288.2908600;+51.6319389;12598743;5595; 4.66; 0.9904;21.188; 0.408;   ;   3739.66; 0.422; 0.3293;0;288.29086;+51.63194
288.3878200;+51.6011089;12598912;5835; 4.62; 1.0578; 5.921; 0.049;   ;  13941.94; 1.324; 0.7168;0;288.38782;+51.60111
288.4485200;+51.6779589;12598992;5497; 4.59; 0.9639;21.271; 0.101;   ;   6862.22; 0.744; 0.4872;0;288.44852;+51.67796
288.5040300;+51.6003419;12599072;5078; 4.49; 0.8545;13.431; 0.051;   ;   9870.35; 1.223; 0.6817;0;288.50403;+51.60034
288.5726900;+51.6366000;12599166;5654; 4.56; 1.0066;20.546; 0.098;   ;   4526.08; 0.759; 0.4769;0;288.57269;+51.63660
288.5728800;+51.6782911;12599168;5944; 4.31; 1.0900;14.091; 0.219;   ;   1726.98; 0.446; 0.3493;0;288.57288;+51.67829
288.5824600;+51.6432189;12599178;5987; 4.63; 1.1030;12.344; 0.058;   ;   3166.85; 0.579; 0.4297;0;288.58246;+51.64322
288.6942100;+51.6548689;12599379;5455; 4.69; 0.9527;17.882; 0.136;   ;  10677.78; 0.879; 0.5745;0;288.69421;+51.65487
288.7288500;+51.6632189;12599435;4733; 4.50; 0.7642;11.729; 0.068;   ;   5683.66; 0.998; 0.5426;0;288.72885;+51.66322
288.7792700;+51.6934511;12599515;5106; 4.41; 0.8617;39.497; 0.955;   ;  16137.24; 0.584; 0.3095;0;288.77927;+51.69345
288.7902200;+51.6761089;12599532;5060; 4.58; 0.8498; 3.155; 0.003;   ;  50482.84; 1.631; 0.8003;0;288.79022;+51.67611
288.8198900;+51.6381000;12599564;4867; 4.51; 0.7996;28.341; 0.049;   ;   7232.73; 0.848; 0.5129;0;288.81989;+51.63810
289.0426000;+51.6423611;12599991;5567; 4.65; 0.9828;24.279; 0.552;   ;   5819.98; 0.613; 0.3947;0;289.04260;+51.64236
289.1043400;+51.6549000;12600088;6150; 4.53; 1.1542; 2.606; 0.005;   ;   3936.59; 1.472; 0.7695;0;289.10434;+51.65490
289.1205400;+51.6513481;12600116;4424; 4.54; 0.6788;14.966; 0.077;   ;   6262.54; 0.946; 0.5291;0;289.12054;+51.65135
289.1330600;+51.6146889;12600143;4958; 4.73; 0.8234;17.510; 0.024;   ;  18552.54; 1.224; 0.6793;0;289.13306;+51.61469
289.2071800;+51.6500400;12600256;4909; 4.30; 0.8106;26.006; 0.168;   ;   3334.08; 0.795; 0.5229;0;289.20718;+51.65004
289.4817500;+51.6505319;12600703;4798; 4.45; 0.7814;32.366; 0.115;   ;   6968.38; 0.928; 0.5075;0;289.48175;+51.65053
289.5566400;+51.6134300;12600817;4929; 4.48; 0.8158;13.668; 0.014;   ;  16464.38; 1.354; 0.7275;0;289.55664;+51.61343
289.5773300;+51.6793789;12600863;5439; 4.51; 0.9485;12.467; 0.018;   ;  17992.47; 1.242; 0.6989;0;289.57733;+51.67938
289.8459500;+51.6542211;12601330;5492; 4.99; 0.9626;22.753; 0.541;   ;   3998.82; 0.350; 0.2621;0;289.84595;+51.65422
290.0289000;+51.6702689;12601691;5831; 4.55; 1.0566; 9.120; 0.016;   ;  15701.56; 1.206; 0.6983;0;290.02890;+51.67027
290.1657100;+51.6658100;12601902;5373; 4.52; 0.9311;16.084; 0.072;   ;  13521.88; 1.089; 0.6487;0;290.16571;+51.66581
290.2828400;+51.6042100;12602096;5401; 4.28; 0.9384; 2.172; 0.005;   ;  12052.71; 1.205; 0.6191;0;290.28284;+51.60421
290.2886700;+51.6383711;12602109;4914; 4.57; 0.8119;32.050; 4.149;   ;   3276.53; 0.590; 0.3831;0;290.28867;+51.63837
290.3005700;+51.6483119;12602124;5544; 4.37; 0.9766;24.550; 0.820;   ;   3502.91; 0.569; 0.3746;0;290.30057;+51.64831
290.3040500;+51.6429411;12602133;5572; 4.58; 0.9841; 9.668; 0.029;   ;  14443.78; 1.353; 0.7259;0;290.30405;+51.64294
290.5986600;+51.6097489;12602592;5832; 4.35; 1.0569; 6.319; 0.030;   ;   7508.46; 1.228; 0.6807;0;290.59866;+51.60975
290.6819500;+51.6305081;12602717;4596; 4.58; 0.7271;30.945; 0.163;   ;  10938.58; 0.861; 0.5069;0;290.68195;+51.63051
290.7143200;+51.6973611;12602778;4526; 4.54; 0.7077;20.831; 0.153;   ;   6225.53; 0.945; 0.5667;0;290.71432;+51.69736
290.7625100;+51.6781689;12602858;5472; 4.56; 0.9572;11.349; 0.022;   ;  18762.53; 1.384; 0.7163;0;290.76251;+51.67817
290.9223600;+51.6176111;12603079;5203; 4.55; 0.8868;19.421; 0.229;   ;   6464.60; 0.822; 0.5221;0;290.92236;+51.61761
288.3753400;+51.7139400;12643660;5607; 4.50; 0.9937;17.473; 0.091;   ;   4682.60; 0.690; 0.4879;0;288.37534;+51.71394
